,RIC,TRADETIME,RIC2,TRADEID,TRADE_MONTH,MATURITY_DATE,INSTRUMENT,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,PORS,CCYPAIR,COUNTERPARTY,MATURITY_GROUP,PRICE,SIDE,INTERBANKSPOT,FWDPOINTS,BID,ASK,USDAMT,DECAY_TIME,DECAY
209,DKK=,2023-12-22T13:55:47,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7612,6.7612,103803.49,0,1.0
210,DKK=,2023-12-22T13:55:48,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7613,6.7613,103803.49,2,1.000014790273916
211,DKK=,2023-12-22T13:55:53,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7604,6.7604,103803.49,5,0.999881677808673
212,DKK=,2023-12-22T13:56:03,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.76,6.76,103803.49,10,0.9998225167130096
213,DKK=,2023-12-22T13:56:23,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7596,6.7596,103803.49,20,0.9997633556173461
214,DKK=,2023-12-22T13:56:53,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7605,6.7605,103803.49,30,0.999896468082589
215,DKK=,2023-12-22T13:57:53,DKK=,0006852116,2023-12-01,2023-12-22,Forward,USD,103803.49,DKK,700000.0,S,USD/DKK,ALBA_TANKERS,0D,6.743511224911609,Buy,6.76544212164265,17.992868368388315,6.7616,6.7616,103803.49,60,1.0000591610956635
216,DKK=,2023-12-22T14:01:41,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7599,6.7599,150000.0,-2,1.0
217,DKK=,2023-12-22T14:01:42,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7599,6.7599,150000.0,1,1.0
218,DKK=,2023-12-22T14:01:43,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7599,6.7599,150000.0,0,1.0
219,DKK=,2023-12-22T14:01:44,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.76,6.76,150000.0,2,1.0000147931182413
220,DKK=,2023-12-22T14:01:49,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7599,6.7599,150000.0,5,1.0
221,DKK=,2023-12-22T14:01:59,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7601,6.7601,150000.0,10,1.0000295862364827
222,DKK=,2023-12-22T14:02:19,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7578,6.7578,150000.0,20,0.9996893445169307
223,DKK=,2023-12-22T14:02:49,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7575,6.7575,150000.0,30,0.9996449651622066
224,DKK=,2023-12-22T14:03:49,DKK=,0006852124,2023-12-01,2024-05-06,Forward,DKK,1011599.39,USD,150000.0,S,USD/DKK,MUNTHE_PLUS,>3M,6.743995933333333,Sell,6.76498,-463.4410000000066,6.7573,6.7573,150000.0,60,0.9996153789257237
225,DKK=,2023-12-22T14:07:22,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7564,6.7564,16489.0,-2,1.0
226,DKK=,2023-12-22T14:07:23,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7562,6.7562,16489.0,1,0.9999703984370374
227,DKK=,2023-12-22T14:07:24,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7564,6.7564,16489.0,0,1.0
228,DKK=,2023-12-22T14:07:25,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7563,6.7563,16489.0,2,0.9999851992185188
229,DKK=,2023-12-22T14:07:30,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7561,6.7561,16489.0,5,0.9999555976555562
230,DKK=,2023-12-22T14:07:40,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7552,6.7552,16489.0,10,0.9998223906222249
231,DKK=,2023-12-22T14:08:00,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7548,6.7548,16489.0,20,0.9997631874962998
232,DKK=,2023-12-22T14:08:30,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7531,6.7531,16489.0,30,0.9995115742111182
233,DKK=,2023-12-22T14:09:30,DKK=,0006852128,2023-12-01,2024-05-24,Forward,DKK,110965.77,USD,16489.0,S,USD/DKK,WXM_INVEST,>3M,6.729684638243678,Sell,6.76336,-520.2509999999983,6.7544,6.7544,16489.0,60,0.9997039843703748
234,DKK=,2023-12-22T15:08:10,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7548,6.7548,355000.0,-2,1.0
235,DKK=,2023-12-22T15:08:11,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7548,6.7548,355000.0,1,1.0
236,DKK=,2023-12-22T15:08:12,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7548,6.7548,355000.0,0,1.0
237,DKK=,2023-12-22T15:08:13,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7549,6.7549,355000.0,2,1.0000148042873216
238,DKK=,2023-12-22T15:08:18,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7549,6.7549,355000.0,5,1.0000148042873216
239,DKK=,2023-12-22T15:08:28,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7552,6.7552,355000.0,10,1.0000592171492864
240,DKK=,2023-12-22T15:08:48,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7559,6.7559,355000.0,20,1.0001628471605375
241,DKK=,2023-12-22T15:09:18,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7553,6.7553,355000.0,30,1.000074021436608
242,DKK=,2023-12-22T15:10:18,DKK=,0006852182,2023-12-01,2023-12-22,Forward,USD,355000.0,DKK,2398553.95,P,USD/DKK,SPSJ,0D,6.75649,Buy,6.7545,22.000000000002018,6.7552,6.7552,355000.0,60,1.0000592171492864
243,DKK=,2023-12-22T15:52:27,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7697,6.7697,100000.0,-2,1.0000147719215315
244,DKK=,2023-12-22T15:52:28,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7696,6.7696,100000.0,1,1.0
245,DKK=,2023-12-22T15:52:29,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7696,6.7696,100000.0,0,1.0
246,DKK=,2023-12-22T15:52:30,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7694,6.7694,100000.0,2,0.9999704561569369
247,DKK=,2023-12-22T15:52:35,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7697,6.7697,100000.0,5,1.0000147719215315
248,DKK=,2023-12-22T15:52:45,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7695,6.7695,100000.0,10,0.9999852280784685
249,DKK=,2023-12-22T15:53:05,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7694,6.7694,100000.0,20,0.9999704561569369
250,DKK=,2023-12-22T15:53:35,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7687,6.7687,100000.0,30,0.9998670527062161
251,DKK=,2023-12-22T15:54:35,DKK=,0006852267,2023-12-01,2024-03-05,Forward,DKK,675129.3,USD,100000.0,S,USD/DKK,MEDICSPORT,3M,6.751293,Sell,6.75365,-244.27000000000197,6.7695,6.7695,100000.0,60,0.9999852280784685
252,EUR=,2023-12-22T08:20:54,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1005,1.1005,88287.69,-2,1.0
253,EUR=,2023-12-22T08:20:55,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1005,1.1005,88287.69,1,1.0
254,EUR=,2023-12-22T08:20:56,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1005,1.1005,88287.69,0,1.0
255,EUR=,2023-12-22T08:20:57,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1005,1.1005,88287.69,2,1.0
256,EUR=,2023-12-22T08:21:02,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1005,1.1005,88287.69,5,1.0
257,EUR=,2023-12-22T08:21:12,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1006,1.1006,88287.69,10,1.0000908677873694
258,EUR=,2023-12-22T08:21:32,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1007,1.1007,88287.69,20,1.0001817355747387
259,EUR=,2023-12-22T08:22:02,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1008,1.1008,88287.69,30,1.000272603362108
260,EUR=,2023-12-22T08:23:02,EUR=,0006851806,2023-12-01,2023-12-27,Forward,USD,88287.69,EUR,80000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.103596125,Sell,1.09979,-0.4390000000009664,1.1004,1.1004,88287.69,60,0.9999091322126307
261,EUR=,2023-12-22T09:12:16,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,-2,1.0
262,EUR=,2023-12-22T09:12:17,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,1,1.0
263,EUR=,2023-12-22T09:12:18,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,0,1.0
264,EUR=,2023-12-22T09:12:19,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,2,1.0
265,EUR=,2023-12-22T09:12:24,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,5,1.0
266,EUR=,2023-12-22T09:12:34,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1006,1.1006,97000.0,10,1.0
267,EUR=,2023-12-22T09:12:54,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1008,1.1008,97000.0,20,1.0001817190623297
268,EUR=,2023-12-22T09:13:24,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1007,1.1007,97000.0,30,1.0000908595311648
269,EUR=,2023-12-22T09:13:57,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1006,1.1006,975000.0,-2,1.0
270,EUR=,2023-12-22T09:13:58,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1006,1.1006,975000.0,1,1.0
271,EUR=,2023-12-22T09:13:59,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1006,1.1006,975000.0,0,1.0
272,EUR=,2023-12-22T09:14:00,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1008,1.1008,975000.0,2,1.0001817190623297
273,EUR=,2023-12-22T09:14:05,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1007,1.1007,975000.0,5,1.0000908595311648
274,EUR=,2023-12-22T09:14:15,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1008,1.1008,975000.0,10,1.0001817190623297
275,EUR=,2023-12-22T09:14:24,EUR=,0006851844,2023-12-01,2024-01-10,Forward,EUR,88244.5,USD,97000.0,S,EUR/USD,CONSCIA,3W,1.0992186481877058,Buy,1.10084,7.686000000000082,1.1007,1.1007,97000.0,60,1.0000908595311648
276,EUR=,2023-12-22T09:14:35,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1007,1.1007,975000.0,20,1.0000908595311648
277,EUR=,2023-12-22T09:15:05,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1007,1.1007,975000.0,30,1.0000908595311648
278,EUR=,2023-12-22T09:16:05,EUR=,0006851846,2023-12-01,2024-02-14,Forward,EUR,885983.47,USD,975000.0,S,EUR/USD,CONSCIA,2M,1.100471998648011,Buy,1.10067,23.320000000000007,1.1008,1.1008,975000.0,60,1.0001817190623297
279,EUR=,2023-12-22T10:43:00,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,-2,0.9999092311881638
280,EUR=,2023-12-22T10:43:01,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1015,1.1015,27468.4,1,0.9998184623763275
281,EUR=,2023-12-22T10:43:02,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1017,1.1017,27468.4,0,1.0
282,EUR=,2023-12-22T10:43:03,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,2,0.9999092311881638
283,EUR=,2023-12-22T10:43:08,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,5,0.9999092311881638
284,EUR=,2023-12-22T10:43:18,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,10,0.9999092311881638
285,EUR=,2023-12-22T10:43:38,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,20,0.9999092311881638
286,EUR=,2023-12-22T10:44:08,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1016,1.1016,27468.4,30,0.9999092311881638
287,EUR=,2023-12-22T10:45:08,EUR=,0006851929,2023-12-01,2023-12-22,Forward,EUR,25000.0,USD,27468.4,P,EUR/USD,DANTAX_AS,0D,1.0987360000000002,Buy,1.10093,-2.64000000000042,1.1018,1.1018,27468.4,60,1.0000907688118363
288,EUR=,2023-12-22T11:14:55,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,-2,1.0
289,EUR=,2023-12-22T11:14:56,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,1,1.0
290,EUR=,2023-12-22T11:14:57,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,0,1.0
291,EUR=,2023-12-22T11:14:58,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1023,1.1023,17000.0,2,1.0000907276356379
292,EUR=,2023-12-22T11:15:03,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1023,1.1023,17000.0,5,1.0000907276356379
293,EUR=,2023-12-22T11:15:13,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,10,1.0
294,EUR=,2023-12-22T11:15:33,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,20,1.0
295,EUR=,2023-12-22T11:16:03,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1022,1.1022,17000.0,30,1.0
296,EUR=,2023-12-22T11:17:03,EUR=,0006851958,2023-12-01,2023-12-22,Forward,EUR,15472.04,USD,17000.0,S,EUR/USD,JEKA_FISH,0D,1.098756207972575,Buy,1.1009457123669233,-2.6647220102460345,1.1021,1.1021,17000.0,60,0.9999092723643622
297,EUR=,2023-12-22T11:38:08,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,-2,0.9999093217265144
298,EUR=,2023-12-22T11:38:09,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,1,0.9999093217265144
299,EUR=,2023-12-22T11:38:10,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1028,1.1028,59714.1,0,1.0
300,EUR=,2023-12-22T11:38:11,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1028,1.1028,59714.1,2,1.0
301,EUR=,2023-12-22T11:38:16,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,5,0.9999093217265144
302,EUR=,2023-12-22T11:38:26,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,10,0.9999093217265144
303,EUR=,2023-12-22T11:38:46,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,20,0.9999093217265144
304,EUR=,2023-12-22T11:39:16,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1026,1.1026,59714.1,30,0.9998186434530286
305,EUR=,2023-12-22T11:40:16,EUR=,0006851989,2023-12-01,2023-12-27,Forward,USD,59714.1,EUR,54000.0,S,EUR/USD,ALBA_TANKERS,<1W,1.1058166666666667,Sell,1.102,-0.4340000000002675,1.1027,1.1027,59714.1,60,0.9999093217265144
306,EUR=,2023-12-22T11:51:30,EUR=,0006852006,2023-12-01,2023-12-22,Forward,EUR,37137.04,USD,40800.0,S,EUR/USD,KREAFUNK_APS,0D,1.0986336013855709,Buy,1.10176,-2.5650000000010387,1.1023,1.1023,40800.0,-2,1.0
307,EUR=,2023-12-22T11:51:31,EUR=,0006852006,2023-12-01,2023-12-22,Forward,EUR,37137.04,USD,40800.0,S,EUR/USD,KREAFUNK_APS,0D,1.0986336013855709,Buy,1.10176,-2.5650000000010387,1.1023,1.1023,40800.0,1,1.0
308,EUR=,2023-12-22T11:51:32,EUR=,0006852006,2023-12-01,2023-12-22,Forward,EUR,37137.04,USD,40800.0,S,EUR/USD,KREAFUNK_APS,0D,1.0986336013855709,Buy,1.10176,-2.5650000000010387,1.1023,1.1023,40800.0,0,1.0
